"Gene"
"OR8B4"
"OR8H2"
"OR8J3"
"OR9G1"
"ORC1"
"OSTF1"
"P2RY11"
"PDE4C"
"PDE5A"
"PILRA"
"PTPDC1"
"PTPN5"
"RAD9B"
"RASL10A"
"RASSF4"
"RN7SL2"
"RWDD1"
"SAG"
"SAMD15"
"SCGB2A1"
"SDE2"
"SH2D6"
"SH3BP5"
"SPCS2"
"SRP68"
"TAFA2"
"TAS2R1"
"TAS2R19"
"TAS2R31"
"TAS2R46"
"TMEM116"
"TMEM123"
"TREML2"
"TSHB"
"ZNF106"
"ADGRF4"
"ADGRG7"
"ANKS1A"
"ANPEP"
"ARR3"
"ASB13"
"ASB16"
"ASB17"
"ASB6"
"ATRNL1"
"CAP2"
"CDC45"
"CFAP58"
"CGB8"
"CLSPN"
"CMTM1"
"CMTM2"
"COL15A1"
"CTNNAL1"
"CUL2"
"DCBLD1"
"DIAPH2"
"DLGAP1"
"DOK6"
"DTX2"
"EME2"
"FAM83E"
"FAM83F"
"FAM83G"
"FBXO31"
"FJX1"
"FNBP1"
"GAB3"
"GAB4"
"GARRE1"
"GNG11"
"GNG12"
"GNG14"
"GNGT2"
"GPR162"
"GPR176"
"GPR19"
"GPR78"
"GPR88"
"GRK3"
"GUCA2B"
"GZMK"
"HTR1E"
"IL17REL"
"IRAG1"
"ITGAL"
"IZUMO1R"
"LEFTY2"
"LPAR4"
"LPAR5"
"LRRC40"
"LRRC58"
"MAP3K1"
"MAS1L"
"MIR224"
"MLKL"
"MLN"
"MS4A10"
"MS4A12"
"MS4A7"
"MSMP"
"NEURL2"
"NMS"
"NUCB2"
"OLFML2B"
"OPN5"
"OR10A5"
"OR10G4"
"OR10G8"
"OR10P1"
"OR11H12"
"OR11H4"
"OR13C8"
"OR13D1"
"OR13H1"
"OR1C1"
"OR1D2"
"OR1F1"
"OR1G1"
"OR1Q1"
"OR2A1"
"OR2A42"
"OR2AE1"
"OR2AJ1"
"OR2AK2"
"OR2B6"
"OR2D3"
"OR2F1"
"OR2G2"
"OR2G3"
"OR2M2"
"OR2M4"
"OR2T35"
"OR2T5"
"OR2V1"
"OR2W1"
"OR2Y1"
"OR4A5"
"OR4C3"
"OR4D1"
"OR4D5"
"OR4F15"
"OR4L1"
"OR4N4"
"OR4N5"
"OR51A7"
"OR51M1"
"OR52M1"
"OR52N2"
"OR52N5"
"OR5B3"
"OR5H1"
"OR5H6"
"OR5K4"
"OR5V1"
"OR6A2"
"OR6B3"
"OR6C4"
"OR6C65"
"OR6C76"
"OR6M1"
"OR6T1"
"OR8B2"
"OR8G1"
"OR9K2"
"PAQR7"
"PDE1A"
"PDE1C"
"PDE7A"
"PKN3"
"PROKR1"
"PROKR2"
"PTPN7"
"PTPRH"
"RASSF3"
"RASSF7"
"RASSF8"
"REG4"
"RGL1"
"RN7SL3"
"RP9"
"SAMD10"
"SEC11C"
"SH2D2A"
"SH3BP5L"
"SHC2"
"SIGLEC8"
"SLFN12"
"SRP14"
"SUSD5"
"TAAR6"
"TAS2R14"
"TAS2R30"
"TAS2R60"
"TEX264"
"TIPRL"
"TMEM145"
"TXNRD1"
"UCN2"
"WSB1"
"ZYX"
"ADGRD2"
"ADGRL3"
"ANKDD1A"
"ANKS1B"
"ANTXRL"
"ARHGAP36"
"C1orf54"
"CABIN1"
"CAMK1G"
"CAPS"
"CBLN4"
"CD93"
"CDIP1"
"CGB7"
"CLEC14A"
"CLEC1B"
"CLEC2D"
"COL6A2"
"DCDC2C"
"DDX47"
"DIRAS1"
"DLGAP3"
"DOK1"
"DONSON"
"DTHD1"
"EDARADD"
"EME1"
"FAM114A1"
"FAM3C"
"FAM83C"
"FAT1"
"FBXO21"
"FBXO6"
"FIBP"
"FRS3"
"FYB2"
"GNA14"
"GNG5"
"GNRHR"
"GPR34"
"GPR42"
"GPR85"
"HCAR3"
"IFI27L2"
"IGFL3"
"IGFL4"
"ITGB5"
"LALBA"
"LCN1"
"LRRC18"
"LSP1"
"LTBP2"
"MAP4K5"
"MLNR"
"MRGPRG"
"MS4A18"
"MTNR1A"
"MUC20"
"NUCB1"
"NXPH2"
"NYAP1"
"OPN1SW"
"OR10A7"
"OR10H1"
"OR10H4"
"OR10J1"
"OR10Q1"
"OR11H2"
"OR12D1"
"OR12D3"
"OR13J1"
"OR14K1"
"OR1E2"
"OR1J2"
"OR1J4"
"OR1S2"
"OR2AP1"
"OR2B2"
"OR2C3"
"OR2H1"
"OR2J1"
"OR2J3"
"OR2L8"
"OR2M5"
"OR2S2"
"OR2T12"
"OR2T27"
"OR2T3"
"OR3A1"
"OR3A3"
"OR4A16"
"OR4A47"
"OR4D11"
"OR4D6"
"OR4E1"
"OR4K1"
"OR4K17"
"OR4P4"
"OR4S2"
"OR51A4"
"OR51G2"
"OR51I1"
"OR51I2"
"OR51V1"
"OR52A5"
"OR52B2"
"OR52E2"
"OR52E8"
"OR52I2"
"OR52K2"
"OR52N1"
"OR56A1"
"OR56B1"
"OR5AU1"
"OR5C1"
"OR5J2"
"OR5K2"
"OR5L1"
"OR5M3"
"OR5P2"
"OR6F1"
"OR6K3"
"OR6V1"
"OR7A5"
"OR7C2"
"OR7G2"
"OR7G3"
"OR8J1"
"OR8K5"
"OR9A4"
"OR9Q2"
"OXER1"
"P3R3URF"
"PTH2"
"RAB40AL"
"RAB40B"
"RASGEF1B"
"RIT1"
"RRH"
"SAMD12"
"SCUBE2"
"SEC11A"
"SH3BP2"
"SIGLEC7"
"SPC24"
"SPC25"
"SPCS3"
"STK32A"
"STK32B"
"STK33"
"TAAR8"
"TAS2R38"
"TAS2R42"
"TAS2R5"
"TAS2R7"
"TCTN2"
"THNSL2"
"TMEM238L"
"VN1R5"
"ADAM11"
"ADCY2"
"ADCY4"
"ADGRD1"
"ADGRF3"
"ADGRG5"
"ADGRL1"
"ADGRL2"
"ADGRL4"
"ANGPTL2"
"ARIH1"
"ASB10"
"ASB18"
"ASB3"
"ASB7"
"BEX5"
"BUB1B"
"C1QTNF9"
"CDC42BPB"
"CGB1"
"CGB5"
"COL4A6"
"COMMD4"
"CRHR2"
"DAAM1"
"DDX41"
"DEPDC7"
"DIRAS2"
"DLGAP2"
"DOK2"
"DTNA"
"EFS"
"ELFN1"
"EPHB4"
"EVI2A"
"FAM120B"
"FAM3B"
"GNG13"
"GNG2"
"GNL1"
"GPA33"
"GPR156"
"GPR180"
"GPR22"
"GPR26"
"GPR52"
"GPR63"
"GPR83"
"GPRC5D"
"GRAPL"
"HSPE1"
"HTR1F"
"HTR7"
"ICAM3"
"IGFALS"
"IGFL1"
"IL21R"
"IQUB"
"ITPRID1"
"ITPRID2"
"IZUMO1"
"KLHL6"
"LMBR1"
"LRRC28"
"LRRC63"
"LRRC69"
"LY6G6E"
"MAPKAPK3"
"MCHR2"
"MIR32"
"MPZL1"
"MRC2"
"MROH2B"
"MS4A14"
"MS4A6E"
"MS4A8"
"MYZAP"
"NCR2"
"NIM1K"
"NPB"
"NPFF"
"NPY4R"
"NRG4"
"NXPH4"
"OLFML2A"
"OLFML3"
"OR10A6"
"OR10AD1"
"OR10AG1"
"OR10G6"
"OR10K1"
"OR10T2"
"OR10Z1"
"OR11G2"
"OR13C4"
"OR13F1"
"OR13G1"
"OR14J1"
"OR1E1"
"OR1L1"
"OR1L6"
"OR1M1"
"OR2A2"
"OR2AG2"
"OR2B11"
"OR2J2"
"OR2K2"
"OR2T29"
"OR2V2"
"OR3A2"
"OR4D10"
"OR4F17"
"OR4F5"
"OR4K5"
"OR51B6"
"OR51D1"
"OR51G1"
"OR51L1"
"OR52B6"
"OR52E4"
"OR52E5"
"OR52J3"
"OR52R1"
"OR56A5"
"OR56B4"
"OR5A1"
"OR5AK2"
"OR5B21"
"OR5D13"
"OR5D18"
"OR5M1"
"OR5P3"
"OR6C3"
"OR6N1"
"OR8B12"
"OR8D1"
"OR8H1"
"OR8I2"
"OR8K1"
"OR9A2"
"OR9Q1"
"P2RY14"
"P2RY8"
"PAQR6"
"PATJ"
"PDP1"
"PEX5L"
"PRKD3"
"QRFPR"
"RAB33A"
"RAB40A"
"RALGPS2"
"RAPH1"
"RETNLB"
"RGL3"
"RGL4"
"RGR"
"RHBDL1"
"RN7SL832P"
"RNF138"
"RPA4"
"SCGB2A2"
"SELPLG"
"SMC1A"
"SPCS1"
"SPSB2"
"SRP72"
"SRPRB"
"STOML3"
"TAAR9"
"TAS2R9"
"TCL1B"
"TCP11L1"
"TMCO6"
"TOR2A"
"TXNDC17"
"VN1R2"
"WSB2"
"ADGRA3"
"ADGRE3"
"ADGRG4"
"AKAP3"
"ANGPTL6"
"ASB14"
"ASB15"
"BMP15"
"CAP1"
"CDH6"
"CELSR3"
"CGB2"
"CHGB"
"CLEC1A"
"CMTM8"
"CNKSR1"
"DCDC2B"
"DEPDC4"
"DTNB"
"EPHA10"
"FGFBP2"
"GNA15"
"GNB1L"
"GNG10"
"GPR135"
"GPR139"
"GPR141"
"GPR142"
"GPR15"
"GPR150"
"GPR153"
"GPR20"
"GPR39"
"GPR50"
"GPR84"
"GPRC5C"
"HHAT"
"IFNGR2"
"IGSF21"
"IMMP1L"
"INSRR"
"IRS4"
"ITGAE"
"KCTD9"
"LGALS12"
"LRRD1"
"MEP1A"
"MIA"
"MOB2"
"MOB3C"
"MRAS"
"MRGPRF"
"MRGPRX4"
"MS4A5"
"MUS81"
"MYLK4"
"NEURL1B"
"NPFFR1"
"NYAP2"
"OPRL1"
"OR10H3"
"OR10J3"
"OR10J4"
"OR10K2"
"OR10V1"
"OR10W1"
"OR11H6"
"OR13C5"
"OR14A16"
"OR1B1"
"OR1J1"
"OR1L4"
"OR1N1"
"OR1N2"
"OR2A14"
"OR2A7"
"OR2AG1"
"OR2B3"
"OR2D2"
"OR2F2"
"OR2G6"
"OR2L3"
"OR2T1"
"OR2T34"
"OR2T6"
"OR2Z1"
"OR4B1"
"OR4C12"
"OR4C16"
"OR4D2"
"OR4D9"
"OR4E2"
"OR4F21"
"OR4F3"
"OR4K15"
"OR4K2"
"OR51B5"
"OR51E1"
"OR51F1"
"OR51T1"
"OR52B4"
"OR52L1"
"OR5AC2"
"OR5AR1"
"OR5H14"
"OR5H15"
"OR6C1"
"OR6C70"
"OR6C75"
"OR6X1"
"OR6Y1"
"OR7A10"
"OR7E24"
"OR8A1"
"OR8B8"
"OR8G5"
"OR8K3"
"OR8S1"
"OXGR1"
"PAPPA"
"PAQR5"
"PIGR"
"PILRB"
"PNCK"
"PPY"
"PRICKLE2"
"RASGRP3"
"RNF144A"
"RPS6KC1"
"SH2D3A"
"SH2D3C"
"SIGLEC6"
"SIGLEC9"
"SNUPN"
"SPDL1"
"SRP19"
"STAP2"
"TAAR2"
"TAAR5"
"TAS1R3"
"TAS2R10"
"TAS2R3"
"TAS2R39"
"TAS2R4"
"TAS2R50"
"TM2D1"
"TMEM17"
"TRHDE"
"TRHR"
"VIPR2"
"VN1R4"
